lat,lon,mean_annual_rf,std_annual,cv,dry_days,heavy_days,elevation,soil_clay,soil_soc,slope,water_occurrence,water_norm,cv_norm,dry_norm,heavy_norm,slope_norm,soc_norm,clay_norm,rainfall_score,soil_score,terrain_score,permeability,permeability_norm,vegetation_proxy,scri,scri_class
20.25,75.0,677.04065,246.60014,0.3642324,309.94871794871796,0.282051282051282,727.0,480,113.0,158.79998779296875,0.0,0.0,0.039190026827126176,0.7369890835237369,0.010027347310847765,0.07600267790519061,0.0917952883834281,0.9073724007561437,0.7602190600187742,0.09212821272759938,0.9239973220948094,0.09229467489968504,0.06996600220897359,0.06425670186839967,36.40005763826208,Poor
20.25,74.5,594.3687,197.86404,0.3328978,312.3076923076923,0.1794871794871795,579.0,495,107.0,40.20001220703125,0.0,0.0,0.033999397259746614,0.7486671744097486,0.006381039197812215,0.019239979939664757,0.08692120227457352,0.9357277882797732,0.7598857770138331,0.07786160605283482,0.9807600200603352,0.07333180794196548,0.045740663359091556,0.06084484159220146,36.560335213615936,Poor
20.0,75.0,785.04034,238.0622,0.30324835,304.94871794871796,0.3846153846153846,525.0,498,114.0,82.20001220703125,0.0,0.0,0.029087915644326532,0.7122366082762122,0.013673655423883317,0.03934144541445835,0.0926076360682372,0.941398865784499,0.7705917546322407,0.0790050353271427,0.9606585545855416,0.07220373495659545,0.04429953368292399,0.06482534524776604,36.56751934885351,Poor
22.75,75.75,985.798,238.54282,0.24197942,299.12820512820514,0.9487179487179488,548.0,503,92.0,3.79998779296875,0.0,0.0,0.01893861360697138,0.6834221883726834,0.03372835004557886,0.0018186981767856771,0.07473598700243704,0.9508506616257089,0.7772793930317328,0.06450132755117868,0.9981813018232143,0.0593839978255495,0.027922132699283363,0.05231519090170592,36.63671480367142,Poor
23.5,75.75,920.8702,248.54909,0.26990676,307.43589743589746,0.7948717948717948,504.0,488,89.0,21.399993896484375,0.0,0.0,0.023564824783825784,0.7245493780147245,0.028258887876025523,0.010242172344547008,0.07229894394800974,0.9224952741020794,0.7647315903192446,0.07438125672797408,0.989757827655453,0.07542241311795624,0.04841144193400932,0.05060926076360682,36.684546544018595,Poor
19.75,75.25,751.75085,208.48152,0.27732795,297.6923076923077,0.1538461538461538,500.0,503,106.0,47.20001220703125,0.0,0.0,0.024794157478008613,0.6763137852246761,0.005469462169553326,0.02259022418546369,0.08610885458976442,0.9508506616257089,0.7855473627905277,0.07132504810357511,0.9774097758145364,0.06393314486048045,0.033733734322859345,0.060276198212835086,36.835099666023986,Poor
20.5,75.75,739.06665,185.68759,0.25124606,292.56410256410254,0.1794871794871795,601.0,503,111.0,89.39999389648438,0.0,0.0,0.020473648219644338,0.6509266311246509,0.006381039197812215,0.04278740216087949,0.0901705930138099,0.9508506616257089,0.7946182396154033,0.0737620911580024,0.9572125978391205,0.06555784023009864,0.03580930633127934,0.06311941510966693,36.867220527197794,Poor
18.5,75.0,628.8864,202.34325,0.32174847,308.6923076923077,0.1282051282051282,601.0,488,115.0,57.4000244140625,0.0,0.0,0.03215249185950304,0.7307692307692306,0.004557885141294439,0.027472014500275876,0.0934199837530463,0.9224952741020794,0.7665408684830413,0.087053880610996,0.9725279854997241,0.08387082903997087,0.05920441637779331,0.06539398862713242,37.03452523873004,Poor
19.75,75.5,726.79755,199.21503,0.27409974,298.6666666666667,0.1282051282051282,556.0,497,96.0,12.0,0.0,0.0,0.02425939902327454,0.6811373445036812,0.004557885141294439,0.005743275849941027,0.07798537774167344,0.9395085066162571,0.7845876714971974,0.07098782399850123,0.994256724150059,0.06748904712691514,0.03827645128193057,0.054589764419171405,37.06834354307151,Poor
19.25,75.5,687.6794,227.9758,0.33151466,304.0,0.1538461538461538,484.0,507,127.0,12.399993896484377,0.0,0.0,0.033770277775858976,0.7075399847677075,0.005469462169553326,0.005934715457091238,0.10316815597075547,0.9584120982986768,0.7725890548084782,0.07853605426298256,0.9940652845429088,0.06622000340909612,0.03665522944094914,0.07221770917952883,37.06843225702477,Poor
18.25,75.5,659.4278,231.76935,0.35147038,305.43589743589746,0.1282051282051282,508.0,497,121.0,34.20001220703125,0.0,0.0,0.037075976596662424,0.7146483879157146,0.004557885141294439,0.016368342014694243,0.0982940698619009,0.9395085066162571,0.7694077274442324,0.08317303927063771,0.9836316579853057,0.07561252397500612,0.04865431132403054,0.06880584890333062,37.07100200019191,Poor
19.25,75.0,643.6826,206.55978,0.32090315,313.0,0.1025641025641025,523.0,487,121.0,52.4000244140625,0.0,0.0,0.03201246316962357,0.7520944402132521,0.0036463081130355493,0.02507898289613378,0.0982940698619009,0.9206049149338374,0.7604727902342643,0.09073447594360556,0.9749210171038662,0.08695467898445788,0.06314407961721583,0.06880584890333062,37.085544214578256,Poor
22.5,75.75,933.5839,228.93753,0.24522437,297.2564102564103,0.6923076923076923,606.0,469,98.0,150.79998779296875,0.0,0.0,0.01947614507106118,0.6741558771261742,0.024612579762989972,0.07217382733856326,0.07961007311129163,0.8865784499054821,0.7825790049048262,0.09313466390458215,0.9278261726614367,0.09989695930122741,0.07967803130621748,0.055727051177904136,37.09700197200615,Poor
20.25,74.75,661.57904,192.32196,0.29070142,300.15384615384613,0.1025641025641025,502.0,500,117.0,44.0,0.0,0.0,0.027009495436701673,0.6884996191926884,0.0036463081130355493,0.021058678116450433,0.0950446791226645,0.945179584120983,0.7815524236336021,0.07895497382520549,0.9789413218835495,0.070910121176476,0.042646923229338905,0.06653127538586515,37.107046497896135,Poor
22.75,75.0,925.33813,248.82443,0.26890108,303.0,0.8205128205128205,490.0,484,97.0,24.0,0.0,0.0,0.02339823218831404,0.7025894897182026,0.02917046490428441,0.011486551699882054,0.07879772542648253,0.9149338374291116,0.7711127207379282,0.08130510028424487,0.9885134483001179,0.08255878771312605,0.05752826446475543,0.05515840779853776,37.146129793591584,Poor
21.5,76.0,808.4632,162.98297,0.20159604,296.56410256410254,0.4871794871794871,625.0,481,117.0,160.0,0.0,0.0,0.012249038304949823,0.6707286113226705,0.017319963536918868,0.07657701133254703,0.0950446791226645,0.9092627599243857,0.7886858122201432,0.09332170350384443,0.923422988667453,0.09246021569443441,0.07017748298639104,0.06653127538586515,37.15289920424678,Poor
20.25,76.25,808.6004,190.18475,0.2352024,295.7435897435897,0.282051282051282,643.0,496,110.0,64.79998779296875,0.0,0.0,0.01781598876444195,0.6666666666666665,0.010027347310847765,0.03101368374731923,0.0893582453290008,0.9376181474480152,0.789865400300969,0.0785676882181944,0.9689863162526807,0.0731724096627912,0.045537029734825006,0.06255077173030056,37.1613466790037,Poor
20.25,76.0,752.2973,174.73372,0.23226684,295.28205128205127,0.1794871794871795,545.0,490,96.0,59.79998779296875,0.0,0.0,0.017329708277924908,0.6643818227976643,0.006381039197812215,0.028620652143177137,0.07798537774167344,0.9262759924385634,0.7918392580901871,0.0762808296695787,0.9713793478568229,0.07542855563353133,0.04841928908716022,0.054589764419171405,37.16447524399771,Poor
18.0,75.25,643.61816,213.79102,0.33217058,300.84615384615387,0.1025641025641025,508.0,507,130.0,4.0,0.0,0.0,0.0338789320349156,0.6919268849961919,0.0036463081130355493,0.0019144252833136757,0.10560519902518277,0.9584120982986768,0.7777764692532655,0.07999828009563895,0.9980855747166864,0.06719482063086704,0.037900572646001156,0.07392363931762794,37.32340593686101,Poor
18.25,75.25,617.3332,219.74603,0.3559602,310.6923076923077,0.0769230769230769,564.0,486,126.0,43.4000244140625,0.0,0.0,0.03781972288492563,0.7406702208682405,0.002734731084776663,0.02077152600867801,0.10235580828594638,0.9187145557655955,0.7618506252601246,0.09392766266532965,0.979228473991322,0.08971358985502127,0.06666862845495439,0.07164906580016246,37.329766079505475,Poor
23.0,75.0,982.2464,268.638,0.2734935,303.4102564102564,1.0769230769230769,425.0,467,85.0,32.0,0.0,0.0,0.024158974340370395,0.7046204620462047,0.03828623518687329,0.015315402266509405,0.06904955320877335,0.8827977315689981,0.7674644010939284,0.08831063929766478,0.9846845977334906,0.09794118234211048,0.07717949774296257,0.04833468724614134,37.364131117909714,Poor
20.25,74.0,660.137,161.94485,0.24532007,296.4102564102564,0.0256410256410256,672.0,511,137.0,44.20001220703125,0.0,0.0,0.019491997938166496,0.66996699669967,0.0009115770282588863,0.021154405222978432,0.11129163281884646,0.9659735349716446,0.7909396287063548,0.08038556570265003,0.9788455947770216,0.06493253214455182,0.03501046614051503,0.07790414297319252,37.36808437520684,Poor
23.0,75.5,916.9839,242.4656,0.26441643,306.84615384615387,0.7948717948717948,490.0,481,107.0,16.0,0.0,0.0,0.022655342319308245,0.7216298552932217,0.028258887876025523,0.007657701133254703,0.08692120227457352,0.9092627599243857,0.7659712401215025,0.08844761739498985,0.9923422988667453,0.08921082495519803,0.06602633896955107,0.06084484159220146,37.402211334403816,Poor
21.25,77.5,796.0367,202.6501,0.25457382,301.5897435897436,0.3076923076923077,368.0,458,102.0,156.20001220703125,0.0,0.0,0.021024897300505208,0.6956080223406955,0.010938924339106655,0.07475831315576136,0.08285946385052802,0.8657844990548205,0.7796259570758572,0.10340187868838863,0.9252416868442387,0.11367308610731894,0.09727723403545732,0.05800162469536961,37.47648656081334,Poor
23.25,76.0,963.3844,247.20587,0.25660148,305.05128205128204,0.9487179487179488,496.0,469,87.0,3.0,0.0,0.0,0.021360782614139106,0.7127443513582126,0.03372835004557886,0.0014358189624852568,0.07067424857839155,0.8865784499054821,0.7675138765332069,0.0877731691848421,0.9985641810375148,0.09632262948806739,0.07511177288769347,0.04947197400487408,37.54316934595388,Poor
18.75,75.25,720.59143,225.66406,0.31316507,307.0769230769231,0.1538461538461538,589.0,472,104.0,40.20001220703125,0.0,0.0,0.03073063711016379,0.7227722772277227,0.005469462169553326,0.019239979939664757,0.08448415922014622,0.8922495274102079,0.7692352233367517,0.09379068456800457,0.9807600200603352,0.09844394724193375,0.07782178722836591,0.059138911454102355,37.576810498650424,Poor
21.5,75.5,787.84973,209.5793,0.2660143,295.64102564102564,0.358974358974359,640.0,481,144.0,176.60000610351562,0.0,0.0,0.02292003219142497,0.6661589235846661,0.01276207839562443,0.08452187917947994,0.11697806661251015,0.9092627599243857,0.7871556865293429,0.10648173599775182,0.91547812082052,0.10123357069037267,0.08138557183185902,0.0818846466287571,37.580328739261866,Poor
23.5,76.0,974.0522,254.24506,0.2610179,304.71794871794873,1.1025641025641026,490.0,473,99.0,8.399993896484375,0.0,0.0,0.022092370068070754,0.7110941863417111,0.03919781221513218,0.004020290173777562,0.08042242079610072,0.8941398865784499,0.7660754524057187,0.09059749784628049,0.9959797098262224,0.09568503637137035,0.07429723839062735,0.0562956945572705,37.58094743589403,Poor
20.0,76.75,876.48157,235.20009,0.26834574,292.15384615384613,0.358974358974359,536.0,500,117.0,14.5999755859375,0.0,0.0,0.023306239176628916,0.6488956587966488,0.01276207839562443,0.006987640599370287,0.0950446791226645,0.945179584120983,0.7921801831716665,0.07895497382520549,0.9930123594006297,0.070910121176476,0.042646923229338905,0.06653127538586515,37.58380604910395,Poor
20.5,76.5,758.1236,197.1225,0.26001367,298.15384615384613,0.1794871794871795,477.0,504,134.0,22.399993896484375,0.0,0.0,0.021926017667515143,0.6785986290936785,0.006381039197812215,0.010720778665375427,0.10885458976441917,0.9527410207939508,0.7857356924455468,0.08421634554107116,0.9892792213346245,0.07189722342939717,0.04390796074069279,0.07619821283509341,37.587509081440786,Poor
20.5,77.25,849.1675,199.72716,0.23520349,298.2307692307692,0.358974358974359,346.0,479,94.0,25.600006103515625,0.0,0.0,0.017816169324788283,0.6789794364051789,0.01276207839562443,0.012252324734388682,0.07636068237205523,0.9054820415879017,0.7853510778298437,0.08362359278807246,0.9877476752656114,0.08725504799608108,0.06352780540629616,0.05345247766043866,37.60990578819054,Poor
20.0,77.0,941.00323,239.69962,0.25472772,293.87179487179486,0.5897435897435898,490.0,488,104.0,17.20001220703125,0.0,0.0,0.021050391096194946,0.6574003554201573,0.020966271649954422,0.008232034560611121,0.08448415922014622,0.9224952741020794,0.7880698554404885,0.08169238589125596,0.9917679654393888,0.08029649922681084,0.05463815795926933,0.059138911454102355,37.62307506935822,Poor
21.75,74.75,813.7272,274.13934,0.33689344,297.28205128205127,0.282051282051282,391.0,479,115.0,69.20001220703125,0.0,0.0,0.03466128179392303,0.6742828128966742,0.010027347310847765,0.03311956324368891,0.0934199837530463,0.9054820415879017,0.7808424392201742,0.09385917361666711,0.9668804367563111,0.0940787685484775,0.07224520784166014,0.06539398862713242,37.63906900807859,Poor
20.0,77.25,938.4172,236.7082,0.25224197,287.35897435897436,0.4102564102564102,523.0,504,130.0,50.0,0.0,0.0,0.02063862239810677,0.6251586697131251,0.014585232452142204,0.023930316041420947,0.10560519902518277,0.9527410207939508,0.7998213803911771,0.08226671109752932,0.9760696839585791,0.0705974671337026,0.042247503133956775,0.07392363931762794,37.65486293129433,Poor
20.0,75.25,754.9206,185.26653,0.24541193,295.35897435897436,0.2307692307692307,730.0,489,127.0,84.4000244140625,0.0,0.0,0.019507214702767273,0.6647626301091647,0.008204193254329988,0.04039438516264319,0.10316815597075547,0.9243856332703214,0.7903070671098447,0.09214664027432472,0.9596056148373568,0.08663588242610934,0.06273681236868273,0.07221770917952883,37.65792298311849,Poor
20.0,76.5,843.15704,234.69463,0.2783522,297.87179487179486,0.3846153846153846,579.0,483,109.0,32.79998779296875,0.0,0.0,0.024963826225475907,0.6772023356181771,0.013673655423883317,0.015698281480809827,0.08854589764419171,0.9130434782608696,0.7827516721971916,0.08791014728216717,0.9843017185191901,0.08759227210115492,0.06395861411428197,0.061982128350934196,37.670721023584555,Poor
20.5,77.5,857.5869,216.77293,0.2527708,291.35897435897436,0.358974358974359,389.0,487,104.0,36.20001220703125,0.0,0.0,0.020726223983386857,0.6449606499111449,0.01276207839562443,0.01732555465635108,0.08448415922014622,0.9206049149338374,0.7943926919146145,0.08244852955855275,0.9826744453436489,0.08143071472775602,0.056087134788587865,0.059138911454102355,37.681600705560996,Poor
18.5,75.25,673.5035,211.50684,0.3140397,299.2307692307692,0.1025641025641025,520.0,478,111.0,52.0,0.0,0.0,0.03087552105119119,0.6839299314546838,0.0036463081130355493,0.024887528683077784,0.0901705930138099,0.9035916824196598,0.7813769197092078,0.09266568284042202,0.9751124713169222,0.09391322775372807,0.0720337270642426,0.06311941510966693,37.72612377635278,Poor
23.5,75.0,921.4591,288.01358,0.31256253,305.97435897435895,0.7435897435897436,514.0,460,97.0,42.600006103515625,0.0,0.0,0.030630825338527044,0.7173140390962172,0.02643573381950775,0.020388632188471804,0.07879772542648253,0.8695652173913043,0.7646227379898717,0.09945254829936778,0.9796113678115282,0.10977995973581041,0.0923037083684003,0.05515840779853776,37.73492963641846,Poor
22.5,75.5,871.02637,258.8646,0.2971949,300.4871794871795,0.5897435897435898,545.0,459,97.0,83.20001220703125,0.0,0.0,0.028085151397945405,0.6901497842091902,0.020966271649954422,0.03982005173528677,0.07879772542648253,0.8676748582230625,0.7754311226830785,0.10020869196666454,0.9601799482647132,0.11091417523675554,0.09375268519771876,0.05515840779853776,37.75052548633211,Poor
23.0,75.75,917.7386,239.6422,0.2611225,308.28205128205127,0.8974358974358975,513.0,464,93.0,2.0,0.0,0.0,0.022109697235251687,0.7287382584412285,0.03190519598906108,0.0009572126416568378,0.07554833468724614,0.8771266540642723,0.7629630847768125,0.09447833918663878,0.9990427873583432,0.1039433414363351,0.08484734344439013,0.052883834281072295,37.75083420800481,Poor
35.5,75.75,1004.3991,398.58102,0.3968353,268.87179487179486,0.1025641025641025,2875.0,272,260.0,1693.2001953125,0.0,0.0,0.04459075243786699,0.5336379791825336,0.0036463081130355493,0.8103763159044759,0.21121039805036554,0.5141776937618148,0.8209784128361824,0.32105516132549344,0.1896236840955241,0.37597754296305735,0.4323749997547764,0.14784727863525587,37.7540165915215,Poor
35.75,74.75,1001.72766,270.47092,0.27000445,274.35897435897436,0.1025641025641025,1601.0,242,240.0,1780.0,0.0,0.0,0.02358100729780194,0.5608022340695609,0.0036463081130355493,0.8519192510745857,0.19496344435418358,0.4574669187145558,0.8212330344261003,0.33399129912668785,0.14808074892541434,0.40350522651293996,0.4675420166006525,0.1364744110479285,37.809737436556546,Poor
19.75,76.25,789.7585,208.99104,0.26462653,294.1794871794872,0.2051282051282051,493.0,486,102.0,0.79998779296875,0.0,0.0,0.022690145740194633,0.658923584666159,0.007292616226071102,0.0003828792143004203,0.08285946385052802,0.9187145557655955,0.7910590814362531,0.08222985600407862,0.9996171207856995,0.08191505208085392,0.0567058828145384,0.05800162469536961,37.84593545694517,Poor
18.0,75.75,763.5291,223.72925,0.29301992,288.7692307692308,0.0512820512820512,481.0,497,120.0,24.20001220703125,0.0,0.0,0.027393558888986678,0.6321401370906321,0.0018231540565177727,0.011582278806410053,0.09748172217709179,0.9395085066162571,0.7988535891002604,0.08268563065975225,0.98841772119359,0.07528758490108248,0.04823919692234654,0.06823720552396426,37.85727816768025,Poor
20.75,75.75,750.8111,182.53148,0.24311239,304.0,0.282051282051282,267.0,456,91.0,70.20001220703125,0.0,0.0,0.019126292006598437,0.7075399847677075,0.010027347310847765,0.033598169564517326,0.07392363931762794,0.8620037807183365,0.7770792835737941,0.09955267130324216,0.9664018304354827,0.11236718729604928,0.09560892927557041,0.05174654752233955,37.86566238629889,Poor
21.25,78.25,931.4339,174.73338,0.18759611,284.35897435897436,0.2564102564102564,411.0,511,129.0,10.600006103515623,0.0,0.0,0.009929926186102157,0.6103071845646102,0.009115770282588878,0.005073229921962397,0.10479285134037368,0.9659735349716446,0.8102011430713993,0.07648629681556636,0.9949267700780376,0.0623330195531627,0.03168955092704304,0.07335499593826157,37.91754928755514,Poor
23.0,75.25,944.9917,241.54387,0.25560424,310.35897435897436,1.0,518.0,459,103.0,20.399993896484375,0.0,0.0,0.0211955881189238,0.739020055851739,0.03555150410209663,0.00976356602371859,0.08367181153533712,0.8676748582230625,0.7591502967662798,0.10313314363197729,0.9902364339762814,0.11286380968029738,0.09624337160782279,0.05857026807473598,37.92432005630546,Poor
20.75,76.0,746.40814,171.04565,0.22915834,298.5897435897436,0.2564102564102564,340.0,473,100.0,30.399993896484375,0.0,0.0,0.016814779987466454,0.6807565371921807,0.009115770282588878,0.014549629232002778,0.08123476848090982,0.8941398865784499,0.7863123957625826,0.09108490645716594,0.9854503707679972,0.096009975445294,0.07471235279231137,0.05686433793663687,37.95059225597888,Poor
23.25,75.25,961.8627,267.81927,0.27843815,301.7692307692308,0.8974358974358975,527.0,460,98.0,38.20001220703125,0.0,0.0,0.02497806398856579,0.6964965727341965,0.03190519598906108,0.01828276729800792,0.07961007311129163,0.8695652173913043,0.7714882437875964,0.09993995691025326,0.9817172327019921,0.11010489880973405,0.09271882277008431,0.055727051177904136,37.95981657675516,Poor
19.75,76.0,757.98706,191.66856,0.25286523,298.6923076923077,0.1794871794871795,467.0,470,96.0,28.600006103515625,0.0,0.0,0.020741866472840927,0.6812642802741811,0.006381039197812215,0.013688143696873939,0.07798537774167344,0.888468809073724,0.7854096575692656,0.09140370301551445,0.986311856303126,0.09811286565243493,0.0773988256735309,0.054589764419171405,37.9648733733835,Poor
22.25,78.0,1342.0271,389.73438,0.29040724,282.3076923076923,1.3333333333333333,400.0,454,112.0,191.79998779296875,0.0,0.0,0.026960764021392986,0.6001523229246002,0.04740200546946217,0.09179668649252844,0.09098294069861901,0.8582230623818525,0.7949493958732241,0.1113005394664304,0.9082033135074715,0.12145933885033608,0.10722428536957149,0.0636880584890333,37.968040254205185,Poor
20.0,75.5,708.852,166.20422,0.23446958,296.84615384615387,0.1282051282051282,716.0,490,133.0,51.4000244140625,0.0,0.0,0.01769459589012515,0.6721249047981721,0.004557885141294439,0.024600376575305363,0.10804224207961007,0.9262759924385634,0.78991732466211,0.09431494827234067,0.9753996234246947,0.08745130136870599,0.0637785219494682,0.07562956945572705,37.978199957169274,Poor
23.25,75.5,959.04285,275.69168,0.28746545,305.4871794871795,0.8974358974358975,490.0,459,94.0,5.79998779296875,0.0,0.0,0.026473451524823017,0.7149022594567149,0.03190519598906108,0.002775910818442515,0.07636068237205523,0.8676748582230625,0.765368382756338,0.09874646613400817,0.9972240891815575,0.10993935801498461,0.09250734199266675,0.05345247766043866,37.98963513580637,Poor
20.5,76.25,831.3049,192.18411,0.23118368,294.1025641025641,0.3333333333333333,622.0,484,132.0,80.20001220703125,0.0,0.0,0.017150280989170538,0.6585427773546584,0.011850501367365542,0.038384232772801515,0.10722989439480098,0.9149338374291116,0.7920219039877247,0.09836440166523594,0.9616157672271984,0.09393165530045343,0.0720572685236954,0.07506092607636068,38.023540430024845,Poor
18.75,76.0,761.47656,209.5717,0.27521753,292.87179487179486,0.1282051282051282,713.0,475,106.0,49.0,0.0,0.0,0.02444456283018834,0.6524498603706523,0.004557885141294439,0.023451709720592528,0.08610885458976442,0.8979206049149339,0.7931198512143406,0.0924970707878851,0.9765482902794075,0.09569117888694545,0.07430508554377827,0.060276198212835086,38.04350031559236,Poor
19.0,74.75,700.78314,447.04214,0.63791794,313.4102564102564,0.5897435897435898,637.0,441,115.0,39.4000244140625,0.0,0.0,0.08452650012144754,0.754125412541254,0.020966271649954422,0.018857100725364336,0.0934199837530463,0.8336483931947071,0.7336618946940585,0.12259263297394496,0.9811428992746357,0.13717895758439427,0.12730632735576436,0.06539398862713242,38.07407831255769,Poor
22.75,74.75,931.00934,279.71304,0.30044064,306.64102564102564,0.9743589743589745,405.0,468,118.0,7.600006103515625,0.0,0.0,0.02862281372687338,0.7206143691292206,0.03463992707383774,0.003637410959477141,0.0958570268074736,0.8846880907372401,0.7619745856483331,0.10363897978958812,0.9963625890405229,0.10752995628064538,0.089429296169216,0.06709991876523151,38.08002170279849,Poor
18.75,75.0,647.3173,231.33176,0.35736996,314.9230769230769,0.1025641025641025,574.0,454,115.0,46.0,0.0,0.0,0.03805325201690461,0.7616146230007614,0.0036463081130355493,0.02201589075810727,0.0934199837530463,0.8582230623818525,0.755200419859099,0.11276276529908677,0.9779841092418927,0.122434156072107,0.1084696285746235,0.06539398862713242,38.08601175597828,Poor
22.5,75.0,884.6969,225.85922,0.2552956,302.84615384615387,0.7692307692307693,482.0,466,128.0,84.0,0.0,0.0,0.021144461380121455,0.7018278750952018,0.027347310847766638,0.04020293094958719,0.10398050365556458,0.8809073724007561,0.7727896596650609,0.1100253532330363,0.9597970690504128,0.11304777802177217,0.09647839384469309,0.07278635255889519,38.09224402530278,Poor
20.75,74.0,710.1381,216.34431,0.30465102,302.4871794871795,0.1282051282051282,807.0,510,229.0,176.79998779296875,0.0,0.0,0.02932027030579584,0.7000507743082001,0.004557885141294439,0.08461759168010215,0.1860276198212835,0.9640831758034026,0.7768892940428334,0.12598330157140902,0.9153824083198978,0.09596114244647182,0.07464996792476147,0.13021933387489842,38.09457736491789,Poor
20.5,78.0,943.9942,215.2614,0.22803254,290.94871794871796,0.4102564102564102,320.0,503,137.0,0.600006103515625,0.0,0.0,0.016628289310484597,0.642929677583143,0.014585232452142204,0.00028716671367820876,0.11129163281884646,0.9508506616257089,0.7960942112652206,0.08643471504102433,0.9997128332863218,0.07400625615211327,0.04660228077506332,0.07790414297319252,38.1048177231037,Poor
21.5,78.5,978.7592,240.02252,0.24523143,283.43589743589746,0.3076923076923077,430.0,483,113.0,66.60000610351562,0.0,0.0,0.01947731457202005,0.6057374968266058,0.010938924339106655,0.03187518388835386,0.0917952883834281,0.9130434782608696,0.8072061478214783,0.08985978172570902,0.9681248161116461,0.08889202839684945,0.06561907172101794,0.06425670186839967,38.126074666225094,Poor
